case_id,customer_id,case_type,assigned_agent,opened_date,closed_date,status
CSE45EF6B0F54,CUST100011539,Escalated Complaint,Alexander Richardson,2026-03-09,,Pending Customer Response
CSE70FA751E37,CUST100044753,Warranty Claim,Erik Ward,2026-02-07,2026-02-08,Closed
CSEED38BA2A37,CUST100062321,Retention Save,Jonathan Reese,2026-03-29,2026-04-08,Open
CSEB4BFA949BF,CUST100083602,Contract Dispute,Brett Walker,2026-01-23,,Open
CSE93AC472AF4,CUST100071953,Retention Save,Derek Jackson,2026-05-23,2026-07-05,Closed
CSEA09F9D4970,CUST100033498,Contract Dispute,Laurie Rivera,2026-03-04,2026-03-14,Closed
CSE7507CEE2C6,CUST100005167,Warranty Claim,Eduardo Pearson,2026-02-18,2026-03-06,Closed
CSE56156FD2C1,CUST100068784,Retention Save,Andrew Mclean,2026-04-28,2026-05-01,Closed
CSE901A79E8CC,CUST100057235,Warranty Claim,Melissa Welch,2026-05-14,,Open
CSEE91C7AADD7,CUST100076039,Contract Dispute,Kyle Rodriguez,2026-06-22,2026-07-18,Open
CSE19B30B8ED6,CUST100030088,Warranty Claim,Matthew Williams,2026-05-05,2026-05-19,Closed
CSE669A24514C,CUST100003616,Warranty Claim,Lisa Frost,2026-04-19,2026-04-23,Closed
CSE3AAAEBB640,CUST100069075,Fraud Investigation,Colleen Bailey,2026-05-18,2026-05-31,Open
CSE3C209DC95D,CUST100043063,Warranty Claim,Danielle Green,2026-07-06,,Closed
CSEE3400A4517,CUST100051882,Retention Save,Mark Berry,2026-06-30,,Closed
CSE285F2B8B9B,CUST100093119,Fraud Investigation,Michael Hernandez,2026-01-13,2026-01-26,Closed
CSE5865949D7F,CUST100036630,Warranty Claim,Carrie Thomas,2026-01-22,2026-02-04,Closed
CSE8113C28592,CUST100061741,Retention Save,Phillip Morton,2026-07-12,2026-08-22,Pending Customer Response
CSEB2ACF8FC43,CUST100028896,Fraud Investigation,Dr. Nicole Alvarez,2026-03-11,2026-04-09,Closed
CSEB12AE25EF0,CUST100075057,Warranty Claim,Mark Shepherd,2026-03-24,2026-04-13,Closed
CSE9D015301EA,CUST100072480,Warranty Claim,Felicia Fitzpatrick,2026-02-01,2026-02-09,Open
CSEE376E2C028,CUST100065667,Escalated Complaint,Teresa Wright,2026-02-21,,Open
CSEB39D3F73F1,CUST100088683,Contract Dispute,Rachel Nelson,2026-01-17,2026-02-17,Closed
CSEC491F8227D,CUST100008782,Contract Dispute,Tina Collins,2026-01-01,,Open
CSE3A7ECF2FAA,CUST100052995,Escalated Complaint,Michael Murphy,2026-06-11,2026-07-21,Pending Customer Response
CSEAFB3C950EA,CUST100015029,Warranty Claim,Monica Todd,2026-03-20,2026-04-06,Closed
CSE90C36EB4BA,CUST100039949,Retention Save,Patrick Contreras,2026-07-03,2026-07-27,Closed
CSE85DC0DE529,CUST100029956,Retention Save,Robert Mcdowell,2026-06-20,2026-07-13,Open
CSE677501C812,CUST100093110,Escalated Complaint,Daniel Moreno,2026-01-01,2026-02-01,Closed
CSE3C9D0C37CC,CUST100023708,Warranty Claim,Sharon Allen,2026-05-04,,Closed
CSE36443E1078,CUST100075469,Escalated Complaint,Gail Velez,2026-05-22,2026-06-27,Closed
CSE38285F5C60,CUST100072729,Retention Save,Danielle Mckee,2026-06-24,2026-07-30,Open
CSEC4CE400A6F,CUST100082689,Contract Dispute,Kendra Vega,2026-07-06,2026-08-15,Open
CSE02C1A05979,CUST100077750,Retention Save,Diana Schmitt,2026-04-04,,Closed
CSE0C5E93B23A,CUST100096504,Contract Dispute,Justin Curtis,2026-01-30,2026-02-27,Closed
CSE3CFEFADCB4,CUST100047920,Fraud Investigation,Alex Thompson,2026-02-20,2026-02-23,Open
CSE48722A0716,CUST100078468,Escalated Complaint,Jennifer Smith,2026-05-28,2026-06-07,Closed
CSE32DC9DB4D4,CUST100061321,Fraud Investigation,Kelly Munoz,2026-02-11,2026-03-26,Open
CSE437E30638C,CUST100066024,Fraud Investigation,James Burgess,2026-05-04,,Closed
CSEE3CDA1D121,CUST100028276,Contract Dispute,Gabrielle Christensen,2026-04-30,2026-05-05,Closed
CSEDF542615C9,CUST100087579,Contract Dispute,Jeremy Frazier MD,2026-06-29,2026-08-03,Open
CSE044651488A,CUST100088422,Retention Save,Timothy Olson,2026-04-19,2026-05-25,Closed
CSEC83F6B9E94,CUST100081672,Warranty Claim,Robert Gibson,2026-04-23,,Closed
CSE19819D7373,CUST100039932,Retention Save,Andrew Mccullough,2026-06-27,2026-06-28,Closed
CSE4BB8CF63BE,CUST100011520,Warranty Claim,Stephanie Nunez,2026-02-13,2026-02-15,Closed
CSE5ED6BA2EB8,CUST100024658,Warranty Claim,Shirley Smith,2026-02-02,2026-02-18,Closed
CSEE09C8C1F12,CUST100081068,Fraud Investigation,Cody Richardson,2026-04-22,2026-05-11,Closed
CSE7EDF6CE979,CUST100056806,Escalated Complaint,Jason Bennett,2026-02-04,2026-03-03,Closed
CSE4F041E10A6,CUST100082049,Retention Save,Ian Thomas,2026-07-06,,Open
CSE757C8BF0EE,CUST100051407,Retention Save,Laurie Vazquez,2026-01-29,2026-02-03,Closed
CSE02548E17FF,CUST100040370,Escalated Complaint,Jonathan Long,2026-02-19,2026-03-27,Pending Customer Response
CSE8D6E61AFB7,CUST100011322,Escalated Complaint,Lisa Spencer,2026-04-20,,Closed
CSE48ACA20DD0,CUST100081423,Fraud Investigation,Desiree Wagner,2026-05-09,2026-05-11,Pending Customer Response
CSE2DAAB85CF1,CUST100026782,Warranty Claim,Heather Wagner,2026-07-19,2026-08-14,Closed
CSEF1335240D7,CUST100058125,Escalated Complaint,Shannon Little,2026-04-14,2026-04-22,Closed
CSEDFAF072B60,CUST100035091,Warranty Claim,Chris Boyle,2026-04-12,,Closed
CSE01A77231FF,CUST100041398,Fraud Investigation,Maria Campbell,2026-07-03,2026-08-05,Open
CSE983927402A,CUST100096320,Escalated Complaint,Nichole Neal,2026-06-01,2026-06-30,Closed
CSEC7590C4C67,CUST100012836,Escalated Complaint,Alicia Mendez,2026-05-05,2026-06-12,Open
CSE59230D40C9,CUST100016659,Escalated Complaint,Victoria Ramirez,2026-05-14,2026-05-25,Pending Customer Response
CSE30F09BD2D8,CUST100020058,Escalated Complaint,Kyle Martinez,2026-03-19,,Closed
CSEEFA44EC076,CUST100097244,Escalated Complaint,Amy Smith,2026-04-11,,Closed
CSEA4890D2897,CUST100057754,Contract Dispute,Dr. Derek Young DDS,2026-05-11,2026-05-29,Closed
CSE4D33BEDE7D,CUST100011972,Escalated Complaint,David Nielsen,2026-01-22,2026-03-06,Pending Customer Response
CSEA46ABD584D,CUST100009866,Escalated Complaint,Suzanne Medina,2026-02-12,,Closed
CSEDD6561A173,CUST100087452,Warranty Claim,Manuel West,2026-04-05,,Open
CSE0FA7AD8553,CUST100060656,Warranty Claim,Samuel Perry,2026-01-27,2026-01-29,Closed
CSE126E6310BE,CUST100073319,Fraud Investigation,Sharon Hogan,2026-03-01,2026-04-01,Closed
CSE9664528ECE,CUST100091178,Escalated Complaint,Sarah Petersen,2026-01-29,2026-03-02,Closed
CSE469D12119B,CUST100071610,Escalated Complaint,Drew Perez,2026-04-24,,Pending Customer Response
CSE523EC670ED,CUST100030047,Retention Save,Richard Rogers,2026-02-03,2026-03-04,Open
CSECB3CD56B19,CUST100048459,Fraud Investigation,Kathryn Ortiz,2026-05-29,2026-06-26,Closed
CSE3C9050FCCA,CUST100073113,Escalated Complaint,Maria Love,2026-01-04,,Closed
CSE108647573F,CUST100020176,Escalated Complaint,Mrs. Mckenzie Davis,2026-04-02,2026-04-15,Closed
CSED5348C1406,CUST100082515,Warranty Claim,Jennifer Marshall,2026-01-25,2026-02-07,Closed
CSE24BF2EF5EF,CUST100089020,Escalated Complaint,Connie Sandoval,2026-05-03,2026-05-13,Closed
CSE9574663DE0,CUST100060617,Contract Dispute,Brittany Stevenson,2026-03-20,2026-04-21,Closed
CSEBAD0555214,CUST100040606,Retention Save,Tonya Rose,2026-06-18,,Open
CSEB30E1248D9,CUST100046042,Contract Dispute,Matthew Reed,2026-02-11,2026-02-15,Open
CSE175CB6027F,CUST100002126,Retention Save,Paul Brown,2026-02-13,,Closed
CSE0787660829,CUST100099610,Retention Save,Alexander Holloway,2026-07-01,,Closed
CSEB51480D0D7,CUST100003175,Fraud Investigation,William Horne,2026-03-28,,Closed
CSEFF6373F1E6,CUST100031680,Escalated Complaint,Denise Carpenter,2026-02-08,2026-02-13,Pending Customer Response
CSE86FB472ADD,CUST100069384,Warranty Claim,Nicole Herman,2026-02-24,,Open
CSE5666EF51F3,CUST100081970,Fraud Investigation,Rachel Bass,2026-07-01,,Closed
CSECD8DF1C322,CUST100011375,Warranty Claim,Laura Walker,2026-03-10,,Closed
CSED8EAECB5E4,CUST100033308,Escalated Complaint,David Thompson,2026-01-04,2026-01-17,Closed
CSE910B112097,CUST100021561,Fraud Investigation,Jessica Rice,2026-03-13,2026-03-23,Closed
CSEAA36B57E31,CUST100080502,Fraud Investigation,Jonathan Pitts,2026-07-17,2026-07-28,Pending Customer Response
CSE54829B6AD4,CUST100090073,Fraud Investigation,Brandi Carr,2026-05-16,,Pending Customer Response
CSE3BC13DF01B,CUST100083349,Contract Dispute,Michael Harris,2026-03-01,2026-04-07,Closed
CSE22CD91661D,CUST100098007,Contract Dispute,Kelsey Tapia,2026-01-09,2026-01-20,Open
CSEE0192B78A5,CUST100058707,Escalated Complaint,Kevin Patel,2026-05-27,2026-07-06,Closed
CSEA5EA813D4E,CUST100074292,Retention Save,Ronald Thompson,2026-03-09,2026-04-17,Closed
CSE1AA5A34B9C,CUST100040473,Retention Save,Andrew Padilla PhD,2026-02-12,,Open
CSE4090BCD37B,CUST100090506,Escalated Complaint,Nicole Martinez,2026-05-11,2026-05-30,Closed
CSEAA2D8B2937,CUST100014522,Escalated Complaint,David Meyers,2026-07-13,2026-07-16,Closed
CSE0C7F452BFA,CUST100058485,Retention Save,April Acosta,2026-05-08,2026-05-23,Closed
CSE60E8703379,CUST100067805,Escalated Complaint,Rebecca Moss,2026-07-06,2026-07-22,Closed
CSECB4B4D1C2D,CUST100047620,Fraud Investigation,Mrs. Mallory Griffin MD,2026-02-13,2026-03-24,Closed
CSEB04FF63E6B,CUST100030610,Escalated Complaint,Ryan Adams,2026-02-23,2026-03-17,Open
CSEBFC421A9BD,CUST100030288,Warranty Claim,Tammy Hernandez,2026-07-15,2026-07-23,Closed
CSE0FC59C2A5B,CUST100016876,Contract Dispute,Joseph Schultz,2026-04-26,2026-05-21,Pending Customer Response
CSEACB3675142,CUST100090232,Escalated Complaint,Andrew Silva,2026-04-12,2026-05-23,Closed
CSEA212C0D732,CUST100072446,Retention Save,Gregory Gomez,2026-01-30,2026-03-11,Open
CSEE496A000F9,CUST100044498,Fraud Investigation,Jamie Shelton,2026-02-01,2026-02-16,Closed
CSE373BC52D3F,CUST100016342,Retention Save,Pamela Phillips,2026-06-01,2026-06-15,Closed
CSE37797B4DCB,CUST100005149,Escalated Complaint,Alejandro Matthews,2026-05-18,,Closed
CSEAD4AE53968,CUST100021621,Retention Save,Joyce Peters,2026-06-12,2026-07-03,Closed
CSEC139FA3F04,CUST100021784,Escalated Complaint,Joanna Mills,2026-07-20,2026-08-21,Open
CSEF2AABBCF58,CUST100075636,Fraud Investigation,Elizabeth Bates,2026-04-29,,Pending Customer Response
CSE89A8711519,CUST100096118,Escalated Complaint,Kelly Pierce,2026-01-03,2026-02-01,Closed
CSED52B08B1C1,CUST100011331,Fraud Investigation,Mr. Brent Thomas,2026-06-13,2026-07-20,Open
CSE340EC9B44B,CUST100098954,Warranty Claim,Vicki Herrera,2026-06-04,2026-06-06,Open
CSE5A4BBFC2F1,CUST100069257,Retention Save,Rachel Gilbert,2026-04-30,2026-05-09,Closed
CSEA6D8C571A3,CUST100020049,Escalated Complaint,Claire Le,2026-01-02,2026-01-13,Closed
CSEA34616AD95,CUST100057086,Contract Dispute,Alyssa Nichols,2026-03-16,2026-04-25,Closed
CSEB9FB922299,CUST100097869,Retention Save,Mathew Joyce,2026-03-23,2026-04-01,Closed
CSE8F6D356E07,CUST100095025,Contract Dispute,Robert Ruiz,2026-07-23,2026-08-30,Closed
CSEE870B838FE,CUST100036871,Warranty Claim,Andrew Evans,2026-02-28,2026-03-03,Closed
CSEFB5699B1A3,CUST100052458,Retention Save,Margaret Wilkinson,2026-03-15,,Open
CSEF45959CAF3,CUST100071526,Warranty Claim,Sally Hodges,2026-02-14,,Closed
CSE6CBF0D869C,CUST100054586,Escalated Complaint,Richard Liu,2026-02-24,,Closed
CSE40592E0EBE,CUST100046179,Contract Dispute,Melissa Davis,2026-04-24,2026-04-29,Closed
CSE856D11171D,CUST100088685,Fraud Investigation,Leslie Reese,2026-03-14,,Closed
CSE3A5DB6E03F,CUST100013176,Escalated Complaint,Robert Bryant,2026-01-30,2026-02-03,Closed
CSE0D5BDAD7D3,CUST100068155,Escalated Complaint,Emily Price,2026-04-20,2026-05-26,Closed
CSE070AF819A9,CUST100055024,Fraud Investigation,Daniel Davis,2026-04-27,2026-05-19,Closed
CSE2595691EF1,CUST100066362,Fraud Investigation,Michael Charles,2026-05-21,,Closed
CSE69A202B9E5,CUST100055559,Fraud Investigation,Kelsey Wright,2026-01-15,2026-01-23,Closed
CSE703332738C,CUST100027193,Retention Save,Rachel Bowen,2026-02-26,2026-04-08,Closed
CSE7A6B14AF7F,CUST100062911,Retention Save,Lawrence Pitts,2026-06-07,,Open
CSE9F7958CB59,CUST100038339,Warranty Claim,Paige Ramos,2026-04-15,2026-05-01,Closed
CSE0219973E19,CUST100000893,Fraud Investigation,Gary Phillips,2026-04-25,2026-05-19,Closed
CSE359DBBD99C,CUST100074161,Contract Dispute,Nicholas Schultz,2026-04-04,,Closed
CSEAA0701BD21,CUST100046837,Retention Save,Jason Wallace,2026-06-10,2026-06-14,Closed
CSEBCA97F5F51,CUST100053917,Escalated Complaint,Benjamin Meyer,2026-04-02,2026-04-17,Closed
CSE1A4AE96DE2,CUST100017121,Fraud Investigation,Trevor Torres,2026-06-21,,Pending Customer Response
CSECC52476E41,CUST100020990,Warranty Claim,Tommy King,2026-03-08,2026-04-01,Pending Customer Response
CSE869A4566C0,CUST100005954,Retention Save,Lindsey Gallegos,2026-05-06,2026-06-18,Closed
CSE41B3AC4DF9,CUST100032962,Warranty Claim,Kayla Baker,2026-04-28,2026-05-13,Closed
CSE23BE673580,CUST100087892,Contract Dispute,James Martinez MD,2026-05-04,2026-05-18,Closed
CSE3BC76D8CF3,CUST100060463,Retention Save,Michael Green,2026-01-17,2026-01-18,Pending Customer Response
CSE9D1C943C65,CUST100046225,Warranty Claim,Bobby Riley,2026-03-09,,Closed
CSEDEAC09652A,CUST100057029,Escalated Complaint,Alexandria Douglas,2026-03-04,,Closed
CSE37AC100F89,CUST100045000,Fraud Investigation,Theodore Hughes,2026-06-01,2026-07-11,Open
CSE3BFD4878EC,CUST100020805,Escalated Complaint,Timothy Turner,2026-04-23,2026-04-25,Closed
CSE89A566A36F,CUST100098925,Retention Save,Thomas Robinson,2026-06-03,2026-06-18,Pending Customer Response
CSEF2C548A1ED,CUST100013109,Contract Dispute,Carlos Sanders,2026-07-15,2026-07-27,Closed
CSE593F79C425,CUST100055695,Fraud Investigation,James Li,2026-01-31,,Closed
CSE9CA8D10B97,CUST100014579,Escalated Complaint,Ross Watson,2026-01-17,2026-01-31,Open
CSE3077BC7002,CUST100006228,Fraud Investigation,Trevor Martin,2026-04-07,2026-05-04,Pending Customer Response
CSE955D0DE8C9,CUST100025119,Retention Save,Christine Hughes,2026-01-20,,Pending Customer Response
CSE5D799E3936,CUST100046578,Warranty Claim,Caitlin Franklin,2026-04-17,2026-05-16,Closed
CSE6E62C9E63E,CUST100005657,Fraud Investigation,Veronica Salazar,2026-02-13,2026-02-23,Open
CSEB3803E834C,CUST100035824,Warranty Claim,Heather Davis,2026-02-28,2026-03-07,Open
CSE806E9AA8B3,CUST100078890,Warranty Claim,Sarah Ruiz,2026-05-26,2026-06-03,Closed
CSE6DBA1C4EF4,CUST100085780,Warranty Claim,Harry Sims,2026-02-18,2026-03-11,Open
CSEDAB1FBACA4,CUST100050869,Contract Dispute,Wendy Lang,2026-03-07,2026-03-17,Open
CSE0B64649581,CUST100044100,Contract Dispute,Jesse Hernandez,2026-01-12,2026-02-25,Closed
CSE8A1E1619DC,CUST100072870,Contract Dispute,Brad Mathews,2026-02-07,2026-02-11,Closed
CSE4B0D590EB0,CUST100005197,Fraud Investigation,Alisha Adams,2026-06-15,2026-07-11,Pending Customer Response
CSEB2D4E8FDA7,CUST100012372,Escalated Complaint,Joe Carr,2026-02-25,,Closed
CSE290D3032CC,CUST100011236,Contract Dispute,Nicole Levine,2026-03-30,2026-05-13,Closed
CSEEA5F5C76A8,CUST100050674,Fraud Investigation,Robert Roy,2026-04-24,2026-05-27,Closed
CSEBA542CD801,CUST100024505,Retention Save,Karen Dunn,2026-03-13,2026-03-14,Open
CSEA994A6D1FE,CUST100058095,Warranty Claim,Jillian Walker,2026-02-12,,Closed
CSE7C5793FEDC,CUST100061129,Fraud Investigation,Charles Berg,2026-06-09,2026-07-21,Closed
CSEED13B8C8F4,CUST100072602,Contract Dispute,Tracey Jennings,2026-01-18,2026-01-21,Closed
CSEE37C27DBC3,CUST100057069,Escalated Complaint,Steven Martinez,2026-05-31,2026-06-10,Closed
CSE4DFD1A6CAB,CUST100041210,Warranty Claim,Mrs. Julia Mckay,2026-03-21,2026-04-06,Closed
CSEDA0B6249E7,CUST100000944,Retention Save,Mark Ayala,2026-02-21,2026-03-25,Closed
CSEC1FC16867D,CUST100069750,Escalated Complaint,Wesley Brown,2026-05-14,,Pending Customer Response
CSE1E60CC4FCC,CUST100069111,Contract Dispute,Misty Rivera,2026-03-14,2026-04-15,Closed
CSEDE5E451D40,CUST100067800,Warranty Claim,Brent Palmer,2026-01-17,2026-01-24,Closed
CSE60594C8E48,CUST100029090,Retention Save,Taylor Melton,2026-04-03,2026-04-13,Closed
CSE54C777FA28,CUST100001861,Warranty Claim,Travis Russell,2026-01-20,2026-02-04,Closed
CSE273851B1DE,CUST100019413,Fraud Investigation,Amanda Taylor,2026-01-28,,Closed
CSE8452D4D127,CUST100074327,Contract Dispute,Michael Caldwell,2026-07-07,2026-08-07,Closed
CSE9C3FA4F09B,CUST100051901,Retention Save,George Miller,2026-01-27,,Closed
CSE4945B1C219,CUST100073985,Retention Save,Tanya Goodman,2026-01-13,2026-01-18,Closed
CSE541A0455B6,CUST100004855,Escalated Complaint,Michael Elliott,2026-06-26,2026-07-18,Closed
CSE333703ADD2,CUST100070412,Escalated Complaint,Cynthia Alvarado,2026-04-15,2026-05-05,Closed
CSE3D9DC864A7,CUST100066027,Escalated Complaint,Sherry Crawford,2026-03-09,2026-04-13,Open
CSE1993ECD6F9,CUST100063618,Retention Save,Ryan Simpson,2026-03-26,2026-05-06,Pending Customer Response
CSE8D3F47E028,CUST100001175,Retention Save,Jenna Williams,2026-02-06,2026-02-24,Closed
CSE93BDE1B79D,CUST100042748,Escalated Complaint,Tina King,2026-06-21,2026-08-02,Closed
CSEB20D36A74E,CUST100056199,Warranty Claim,Adrian Chandler,2026-05-30,2026-06-26,Closed
CSE69A9F061A6,CUST100049684,Retention Save,Jocelyn Knapp,2026-05-12,,Open
CSECFC0105B98,CUST100031560,Warranty Claim,Levi Pearson,2026-01-16,2026-02-13,Closed
CSEE92F34ECE6,CUST100048905,Retention Save,James Phillips,2026-06-22,,Closed
CSEAF4166A677,CUST100008686,Retention Save,Jessica Hayes,2026-01-25,2026-02-04,Open
CSE26CACC99AE,CUST100067018,Contract Dispute,John Raymond,2026-01-09,2026-02-15,Closed
CSE84F39DF93B,CUST100007916,Escalated Complaint,Michelle Wong,2026-07-05,,Open
CSE207FACE8D8,CUST100002451,Warranty Claim,Julie Turner,2026-02-11,,Closed
CSE55DCCCB4D4,CUST100004993,Retention Save,Joshua Grant,2026-02-06,2026-02-28,Open
CSEAA6D373BD0,CUST100018137,Warranty Claim,Brenda Newman,2026-05-19,2026-07-01,Closed
CSEA242833B06,CUST100019866,Fraud Investigation,Terri Bailey,2026-06-12,2026-07-01,Closed
CSE672EEF71A7,CUST100007778,Escalated Complaint,Kenneth Smith,2026-05-16,2026-05-25,Closed
CSE0CB6862A88,CUST100037324,Contract Dispute,Linda Roach,2026-07-08,2026-08-08,Closed
CSE091B40EA40,CUST100098970,Warranty Claim,Leslie Morgan,2026-03-06,2026-03-26,Closed
CSEC3BC9237AC,CUST100048865,Retention Save,Tiffany Frost,2026-03-08,2026-03-30,Closed
CSE3BB82EF47F,CUST100018950,Fraud Investigation,Zachary Brown,2026-01-06,,Closed
CSE5FF6E8FB9A,CUST100021701,Fraud Investigation,Jose Williams,2026-03-05,,Open
CSE3C40617466,CUST100038145,Fraud Investigation,Christopher Phillips,2026-02-07,,Closed
CSE12D950585F,CUST100028389,Escalated Complaint,Alan Hull,2026-01-05,2026-01-17,Closed
CSE960FB2AE56,CUST100031718,Fraud Investigation,Dawn Martin,2026-01-28,,Closed
CSE8D841D00F0,CUST100010089,Contract Dispute,James Diaz,2026-04-18,2026-05-18,Closed
CSE0208E29DE7,CUST100011482,Retention Save,Carolyn Delgado,2026-03-04,2026-03-28,Closed
CSEF7E7DEA466,CUST100030023,Warranty Claim,Cory Davis,2026-06-15,2026-07-29,Open
CSE70D430BB4D,CUST100074560,Fraud Investigation,Matthew Mueller,2026-05-08,2026-05-27,Closed
CSEC553EAAF4D,CUST100018926,Warranty Claim,Ann Garrett,2026-04-13,2026-05-17,Closed
CSEB419EFD1A1,CUST100057233,Retention Save,Gregg Lane,2026-06-24,2026-07-11,Open
CSEB6281EBD35,CUST100011772,Fraud Investigation,Sarah Davis,2026-07-08,,Closed
CSE18C6D03475,CUST100027449,Escalated Complaint,Zachary Moore,2026-01-15,,Closed
CSE63CBE954F3,CUST100067531,Escalated Complaint,Joseph Duffy,2026-02-23,2026-03-07,Closed
CSECF88CA6962,CUST100044356,Retention Save,Kristin Hunter,2026-01-19,2026-02-21,Closed
CSEEF1A4C7F08,CUST100065224,Escalated Complaint,Donna Vega PhD,2026-03-16,2026-04-16,Closed
CSE6B41DA2662,CUST100055491,Retention Save,Cynthia Washington,2026-02-22,2026-03-21,Open
CSE20D8C06676,CUST100012471,Warranty Claim,Elizabeth Williams,2026-03-31,2026-04-24,Open
CSEDCC1ECA7B8,CUST100096503,Fraud Investigation,Angela Dickerson,2026-02-05,2026-03-15,Open
CSEDAF6197D95,CUST100006531,Escalated Complaint,Nicole Lawson,2026-07-21,2026-07-27,Closed
CSE050BEE640C,CUST100096289,Fraud Investigation,Edwin May,2026-05-01,2026-05-09,Closed
CSE8BFCC0C400,CUST100082080,Escalated Complaint,Matthew Brown,2026-02-09,2026-02-27,Closed
CSE7B798E775C,CUST100056908,Contract Dispute,Jason Weber,2026-06-16,,Pending Customer Response
CSE2B5653CBD6,CUST100088373,Contract Dispute,Nancy Hines,2026-02-13,2026-03-14,Closed
CSE324A65F242,CUST100044860,Escalated Complaint,Leslie Lawrence,2026-05-28,2026-06-15,Pending Customer Response
CSE544446EC5E,CUST100071243,Retention Save,Robert Smith,2026-05-14,2026-06-18,Open
CSE6D91ABD103,CUST100095310,Fraud Investigation,Charles Knight,2026-03-23,2026-04-03,Closed
CSEC675C138A2,CUST100019711,Escalated Complaint,Ann Clark,2026-07-17,,Closed
CSE4ED54CA188,CUST100028419,Warranty Claim,Michelle Moore,2026-03-14,2026-04-09,Closed
CSEC09C1B9C18,CUST100089598,Retention Save,Jessica Smith,2026-04-13,2026-04-14,Closed
CSE1F11069EDD,CUST100058298,Fraud Investigation,Tyler Randall,2026-03-07,,Closed
CSEC95D967C1B,CUST100012260,Escalated Complaint,Daniel Phillips,2026-07-20,2026-08-22,Closed
CSE0ED5F6DFAF,CUST100091730,Contract Dispute,Thomas Horton,2026-03-20,,Open
CSE05AD352AC6,CUST100019937,Fraud Investigation,Emily Gould,2026-06-04,2026-07-12,Closed
CSE01C10CA92B,CUST100031056,Fraud Investigation,Omar Larsen,2026-07-20,2026-08-25,Closed
CSE92F8DD1791,CUST100001495,Escalated Complaint,Katie Gonzales,2026-04-24,,Closed
CSEA51FC04AEB,CUST100030932,Warranty Claim,Tyler Dillon,2026-01-27,2026-02-02,Open
CSEFDFC652BB8,CUST100031685,Fraud Investigation,Dr. Judith Becker DDS,2026-07-08,2026-07-23,Open
CSE93BA93B878,CUST100090903,Escalated Complaint,Johnny Giles,2026-03-24,,Open
